0.3318 	WARNING 	Movie2 stim could not be imported and won't be available
152.5344 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
152.5434 	EXP 	window1: recordFrameIntervals = False
152.5664 	EXP 	text: autoDraw = False
152.5664 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
152.5664 	EXP 	text: autoDraw = True
152.5668 	EXP 	window1: recordFrameIntervals = False
154.1001 	DATA 	Keypress: space
154.1009 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
154.1089 	EXP 	window1: recordFrameIntervals = False
154.1133 	EXP 	text: autoDraw = False
154.1133 	EXP 	text: text = u'\xbfVienes a las 6?'
154.1133 	EXP 	text: autoDraw = True
154.1135 	EXP 	window1: recordFrameIntervals = False
156.0845 	DATA 	Keypress: space
156.0854 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
156.1552 	EXP 	window1: recordFrameIntervals = False
156.1669 	EXP 	text: autoDraw = False
156.1669 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
156.1669 	EXP 	text: autoDraw = True
156.1672 	EXP 	window1: recordFrameIntervals = False
218.9438 	DATA 	Keypress: space
218.9603 	EXP 	text: autoDraw = False
218.9603 	EXP 	text_3: autoDraw = True
220.4922 	DATA 	Keypress: space
