0.3391 	WARNING 	Movie2 stim could not be imported and won't be available
96.4269 	EXP 	text: autoDraw = False
96.4269 	EXP 	text: text = u'algo'
96.4269 	EXP 	text: autoDraw = True
96.4270 	EXP 	window1: recordFrameIntervals = False
97.7236 	DATA 	Keypress: space
97.7241 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
97.7264 	EXP 	window1: recordFrameIntervals = False
97.7401 	EXP 	text: autoDraw = False
97.7401 	EXP 	text: text = u'para'
97.7401 	EXP 	text: autoDraw = True
97.7402 	EXP 	window1: recordFrameIntervals = False
99.2905 	DATA 	Keypress: space
99.2909 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
99.2935 	EXP 	window1: recordFrameIntervals = False
99.3070 	EXP 	text: autoDraw = False
99.3070 	EXP 	text: text = u'corre'
99.3070 	EXP 	text: autoDraw = True
99.3072 	EXP 	window1: recordFrameIntervals = False
100.9244 	DATA 	Keypress: space
100.9410 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
100.9458 	EXP 	window1: recordFrameIntervals = False
100.9573 	EXP 	text: autoDraw = False
100.9573 	EXP 	text: text = u'Enrique'
100.9573 	EXP 	text: autoDraw = True
100.9574 	EXP 	window1: recordFrameIntervals = False
103.2076 	DATA 	Keypress: space
103.2080 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
103.2118 	EXP 	window1: recordFrameIntervals = False
103.2242 	EXP 	text: autoDraw = False
103.2242 	EXP 	text: text = u'Rosa'
103.2242 	EXP 	text: autoDraw = True
103.2243 	EXP 	window1: recordFrameIntervals = False
105.2600 	DATA 	Keypress: space
105.2604 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
105.2644 	EXP 	window1: recordFrameIntervals = False
105.2744 	EXP 	text: autoDraw = False
105.2744 	EXP 	text: text = u'Israel'
105.2744 	EXP 	text: autoDraw = True
105.2745 	EXP 	window1: recordFrameIntervals = False
106.8749 	DATA 	Keypress: space
106.8754 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
