0.3428 	WARNING 	Movie2 stim could not be imported and won't be available
126.4907 	EXP 	window1: recordFrameIntervals = False
126.5011 	EXP 	text: autoDraw = False
126.5011 	EXP 	text: text = u'Enrique'
126.5011 	EXP 	text: autoDraw = True
126.5013 	EXP 	window1: recordFrameIntervals = False
128.0681 	DATA 	Keypress: space
128.0685 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
128.0723 	EXP 	window1: recordFrameIntervals = False
128.0848 	EXP 	text: autoDraw = False
128.0848 	EXP 	text: text = u'Rosa'
128.0848 	EXP 	text: autoDraw = True
128.0849 	EXP 	window1: recordFrameIntervals = False
129.8386 	DATA 	Keypress: space
129.8390 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
129.8430 	EXP 	window1: recordFrameIntervals = False
129.8549 	EXP 	text: autoDraw = False
129.8549 	EXP 	text: text = u'Israel'
129.8549 	EXP 	text: autoDraw = True
129.8550 	EXP 	window1: recordFrameIntervals = False
131.5686 	DATA 	Keypress: space
131.5690 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
131.5770 	EXP 	window1: recordFrameIntervals = False
131.5850 	EXP 	text: autoDraw = False
131.5850 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
131.5850 	EXP 	text: autoDraw = True
131.5851 	EXP 	window1: recordFrameIntervals = False
133.9686 	DATA 	Keypress: space
133.9690 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
133.9751 	EXP 	window1: recordFrameIntervals = False
133.9852 	EXP 	text: autoDraw = False
133.9852 	EXP 	text: text = u'\xbfVienes a las 6?'
133.9852 	EXP 	text: autoDraw = True
133.9853 	EXP 	window1: recordFrameIntervals = False
136.1856 	DATA 	Keypress: space
136.1860 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
136.2548 	EXP 	window1: recordFrameIntervals = False
136.2725 	EXP 	text: autoDraw = False
136.2725 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
136.2725 	EXP 	text: autoDraw = True
136.2726 	EXP 	window1: recordFrameIntervals = False
186.6067 	DATA 	Keypress: space
186.6234 	EXP 	text: autoDraw = False
186.6234 	EXP 	text_3: autoDraw = True
188.9073 	DATA 	Keypress: space
