0.3390 	WARNING 	Movie2 stim could not be imported and won't be available
80.0132 	EXP 	text: autoDraw = True
80.0134 	EXP 	window1: recordFrameIntervals = False
81.5469 	DATA 	Keypress: space
81.5473 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
81.5509 	EXP 	window1: recordFrameIntervals = False
81.5633 	EXP 	text: autoDraw = False
81.5633 	EXP 	text: text = u'Rosa'
81.5633 	EXP 	text: autoDraw = True
81.5635 	EXP 	window1: recordFrameIntervals = False
82.8804 	DATA 	Keypress: space
82.8808 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
82.8848 	EXP 	window1: recordFrameIntervals = False
82.8965 	EXP 	text: autoDraw = False
82.8965 	EXP 	text: text = u'Israel'
82.8965 	EXP 	text: autoDraw = True
82.8966 	EXP 	window1: recordFrameIntervals = False
84.3813 	DATA 	Keypress: space
84.3972 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
84.4052 	EXP 	window1: recordFrameIntervals = False
84.4135 	EXP 	text: autoDraw = False
84.4135 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
84.4135 	EXP 	text: autoDraw = True
84.4136 	EXP 	window1: recordFrameIntervals = False
86.3137 	DATA 	Keypress: space
86.3141 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
86.3203 	EXP 	window1: recordFrameIntervals = False
86.3303 	EXP 	text: autoDraw = False
86.3303 	EXP 	text: text = u'\xbfVienes a las 6?'
86.3303 	EXP 	text: autoDraw = True
86.3304 	EXP 	window1: recordFrameIntervals = False
88.2474 	DATA 	Keypress: space
88.2478 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
88.3161 	EXP 	window1: recordFrameIntervals = False
88.3307 	EXP 	text: autoDraw = False
88.3307 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
88.3307 	EXP 	text: autoDraw = True
88.3308 	EXP 	window1: recordFrameIntervals = False
152.4201 	DATA 	Keypress: space
152.4369 	EXP 	text: autoDraw = False
152.4369 	EXP 	text_3: autoDraw = True
154.3038 	DATA 	Keypress: space
