0.3387 	WARNING 	Movie2 stim could not be imported and won't be available
81.5454 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
81.5491 	EXP 	window1: recordFrameIntervals = False
81.5610 	EXP 	text: autoDraw = False
81.5610 	EXP 	text: text = u'para'
81.5610 	EXP 	text: autoDraw = True
81.5613 	EXP 	window1: recordFrameIntervals = False
83.5960 	DATA 	Keypress: space
83.6120 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
83.6162 	EXP 	window1: recordFrameIntervals = False
83.6279 	EXP 	text: autoDraw = False
83.6279 	EXP 	text: text = u'corre'
83.6279 	EXP 	text: autoDraw = True
83.6283 	EXP 	window1: recordFrameIntervals = False
85.3452 	DATA 	Keypress: space
85.3460 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
85.3526 	EXP 	window1: recordFrameIntervals = False
85.3587 	EXP 	text: autoDraw = False
85.3587 	EXP 	text: text = u'Enrique'
85.3587 	EXP 	text: autoDraw = True
85.3589 	EXP 	window1: recordFrameIntervals = False
86.8622 	DATA 	Keypress: space
86.8630 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
86.8683 	EXP 	window1: recordFrameIntervals = False
86.8782 	EXP 	text: autoDraw = False
86.8782 	EXP 	text: text = u'Rosa'
86.8782 	EXP 	text: autoDraw = True
86.8784 	EXP 	window1: recordFrameIntervals = False
88.4291 	DATA 	Keypress: space
88.4300 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
88.4352 	EXP 	window1: recordFrameIntervals = False
88.4450 	EXP 	text: autoDraw = False
88.4450 	EXP 	text: text = u'Israel'
88.4450 	EXP 	text: autoDraw = True
88.4454 	EXP 	window1: recordFrameIntervals = False
89.9795 	DATA 	Keypress: space
89.9803 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
89.9893 	EXP 	window1: recordFrameIntervals = False
90.0122 	EXP 	text: autoDraw = False
90.0122 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
90.0122 	EXP 	text: autoDraw = True
90.0126 	EXP 	window1: recordFrameIntervals = False
92.3797 	DATA 	Keypress: space
92.3805 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
92.3889 	EXP 	window1: recordFrameIntervals = False
92.3941 	EXP 	text: autoDraw = False
92.3941 	EXP 	text: text = u'\xbfVienes a las 6?'
92.3941 	EXP 	text: autoDraw = True
92.3943 	EXP 	window1: recordFrameIntervals = False
95.2300 	DATA 	Keypress: space
95.2309 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
95.3001 	EXP 	window1: recordFrameIntervals = False
95.3131 	EXP 	text: autoDraw = False
95.3131 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
95.3131 	EXP 	text: autoDraw = True
95.3134 	EXP 	window1: recordFrameIntervals = False
165.5898 	DATA 	Keypress: space
165.6064 	EXP 	text: autoDraw = False
165.6064 	EXP 	text_3: autoDraw = True
167.0583 	DATA 	Keypress: space
