0.3538 	WARNING 	Movie2 stim could not be imported and won't be available
79.0905 	EXP 	text: autoDraw = True
79.0906 	EXP 	window1: recordFrameIntervals = False
80.4077 	DATA 	Keypress: space
80.4082 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
80.4121 	EXP 	window1: recordFrameIntervals = False
80.4238 	EXP 	text: autoDraw = False
80.4238 	EXP 	text: text = u'Israel'
80.4238 	EXP 	text: autoDraw = True
80.4240 	EXP 	window1: recordFrameIntervals = False
81.8413 	DATA 	Keypress: space
81.8421 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
81.8555 	EXP 	window1: recordFrameIntervals = False
81.8741 	EXP 	text: autoDraw = False
81.8741 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
81.8741 	EXP 	text: autoDraw = True
81.8744 	EXP 	window1: recordFrameIntervals = False
84.4580 	DATA 	Keypress: space
84.4584 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
84.4644 	EXP 	window1: recordFrameIntervals = False
84.4745 	EXP 	text: autoDraw = False
84.4745 	EXP 	text: text = u'\xbfVienes a las 6?'
84.4745 	EXP 	text: autoDraw = True
84.4746 	EXP 	window1: recordFrameIntervals = False
86.7415 	DATA 	Keypress: space
86.7419 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
86.8104 	EXP 	window1: recordFrameIntervals = False
86.8249 	EXP 	text: autoDraw = False
86.8249 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
86.8249 	EXP 	text: autoDraw = True
86.8250 	EXP 	window1: recordFrameIntervals = False
156.1652 	DATA 	Keypress: space
156.1974 	EXP 	text: autoDraw = False
156.1974 	EXP 	text_3: autoDraw = True
157.9320 	DATA 	Keypress: space
