0.3652 	WARNING 	Movie2 stim could not be imported and won't be available
95.9400 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
95.9441 	EXP 	window1: recordFrameIntervals = False
95.9547 	EXP 	text: autoDraw = False
95.9547 	EXP 	text: text = u'para'
95.9547 	EXP 	text: autoDraw = True
95.9549 	EXP 	window1: recordFrameIntervals = False
97.2726 	DATA 	Keypress: space
97.2734 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
97.2776 	EXP 	window1: recordFrameIntervals = False
97.2880 	EXP 	text: autoDraw = False
97.2880 	EXP 	text: text = u'corre'
97.2880 	EXP 	text: autoDraw = True
97.2883 	EXP 	window1: recordFrameIntervals = False
99.3232 	DATA 	Keypress: space
99.3240 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
99.3302 	EXP 	window1: recordFrameIntervals = False
99.3384 	EXP 	text: autoDraw = False
99.3384 	EXP 	text: text = u'Enrique'
99.3384 	EXP 	text: autoDraw = True
99.3386 	EXP 	window1: recordFrameIntervals = False
100.9563 	DATA 	Keypress: space
100.9571 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
100.9624 	EXP 	window1: recordFrameIntervals = False
100.9731 	EXP 	text: autoDraw = False
100.9731 	EXP 	text: text = u'Rosa'
100.9731 	EXP 	text: autoDraw = True
100.9734 	EXP 	window1: recordFrameIntervals = False
102.3564 	DATA 	Keypress: space
102.3573 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
102.3630 	EXP 	window1: recordFrameIntervals = False
102.3723 	EXP 	text: autoDraw = False
102.3723 	EXP 	text: text = u'Israel'
102.3723 	EXP 	text: autoDraw = True
102.3726 	EXP 	window1: recordFrameIntervals = False
106.1237 	DATA 	Keypress: space
106.1245 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
106.1336 	EXP 	window1: recordFrameIntervals = False
106.1568 	EXP 	text: autoDraw = False
106.1568 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
106.1568 	EXP 	text: autoDraw = True
106.1571 	EXP 	window1: recordFrameIntervals = False
107.7576 	DATA 	Keypress: space
107.7584 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
107.7664 	EXP 	window1: recordFrameIntervals = False
107.7729 	EXP 	text: autoDraw = False
107.7729 	EXP 	text: text = u'\xbfVienes a las 6?'
107.7729 	EXP 	text: autoDraw = True
107.7732 	EXP 	window1: recordFrameIntervals = False
110.2411 	DATA 	Keypress: space
110.2419 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
110.3111 	EXP 	window1: recordFrameIntervals = False
110.3238 	EXP 	text: autoDraw = False
110.3238 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
110.3238 	EXP 	text: autoDraw = True
110.3241 	EXP 	window1: recordFrameIntervals = False
179.6018 	DATA 	Keypress: space
179.6175 	EXP 	text: autoDraw = False
179.6175 	EXP 	text_3: autoDraw = True
181.1668 	DATA 	Keypress: space
