0.3335 	WARNING 	Movie2 stim could not be imported and won't be available
167.0321 	EXP 	text: text = u'para'
167.0321 	EXP 	text: autoDraw = True
167.0324 	EXP 	window1: recordFrameIntervals = False
168.2829 	DATA 	Keypress: space
168.2837 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
168.2877 	EXP 	window1: recordFrameIntervals = False
168.2994 	EXP 	text: autoDraw = False
168.2994 	EXP 	text: text = u'corre'
168.2994 	EXP 	text: autoDraw = True
168.2997 	EXP 	window1: recordFrameIntervals = False
169.5165 	DATA 	Keypress: space
169.5172 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
169.5236 	EXP 	window1: recordFrameIntervals = False
169.5326 	EXP 	text: autoDraw = False
169.5326 	EXP 	text: text = u'Enrique'
169.5326 	EXP 	text: autoDraw = True
169.5329 	EXP 	window1: recordFrameIntervals = False
171.0004 	DATA 	Keypress: space
171.0012 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
171.0063 	EXP 	window1: recordFrameIntervals = False
171.0166 	EXP 	text: autoDraw = False
171.0166 	EXP 	text: text = u'Rosa'
171.0166 	EXP 	text: autoDraw = True
171.0168 	EXP 	window1: recordFrameIntervals = False
172.4666 	DATA 	Keypress: space
172.4675 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
172.4727 	EXP 	window1: recordFrameIntervals = False
172.4828 	EXP 	text: autoDraw = False
172.4828 	EXP 	text: text = u'Israel'
172.4828 	EXP 	text: autoDraw = True
172.4831 	EXP 	window1: recordFrameIntervals = False
173.9507 	DATA 	Keypress: space
173.9515 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
173.9604 	EXP 	window1: recordFrameIntervals = False
173.9835 	EXP 	text: autoDraw = False
173.9835 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
173.9835 	EXP 	text: autoDraw = True
173.9839 	EXP 	window1: recordFrameIntervals = False
175.8178 	DATA 	Keypress: space
175.8186 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
175.8265 	EXP 	window1: recordFrameIntervals = False
175.8499 	EXP 	text: autoDraw = False
175.8499 	EXP 	text: text = u'\xbfVienes a las 6?'
175.8499 	EXP 	text: autoDraw = True
175.8503 	EXP 	window1: recordFrameIntervals = False
177.8183 	DATA 	Keypress: space
177.8191 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
177.8884 	EXP 	window1: recordFrameIntervals = False
177.9011 	EXP 	text: autoDraw = False
177.9011 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
177.9011 	EXP 	text: autoDraw = True
177.9013 	EXP 	window1: recordFrameIntervals = False
227.5566 	DATA 	Keypress: space
227.5728 	EXP 	text: autoDraw = False
227.5728 	EXP 	text_3: autoDraw = True
263.8462 	DATA 	Keypress: space
