0.3382 	WARNING 	Movie2 stim could not be imported and won't be available
53.0118 	EXP 	window1: recordFrameIntervals = False
53.0233 	EXP 	text: autoDraw = False
53.0233 	EXP 	text: text = u'algo'
53.0233 	EXP 	text: autoDraw = True
53.0236 	EXP 	window1: recordFrameIntervals = False
54.1907 	DATA 	Keypress: space
54.1915 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
54.1957 	EXP 	window1: recordFrameIntervals = False
54.2073 	EXP 	text: autoDraw = False
54.2073 	EXP 	text: text = u'para'
54.2073 	EXP 	text: autoDraw = True
54.2076 	EXP 	window1: recordFrameIntervals = False
55.3758 	DATA 	Keypress: space
55.3923 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
55.3966 	EXP 	window1: recordFrameIntervals = False
55.4069 	EXP 	text: autoDraw = False
55.4069 	EXP 	text: text = u'corre'
55.4069 	EXP 	text: autoDraw = True
55.4071 	EXP 	window1: recordFrameIntervals = False
56.9245 	DATA 	Keypress: space
56.9253 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
56.9316 	EXP 	window1: recordFrameIntervals = False
56.9405 	EXP 	text: autoDraw = False
56.9405 	EXP 	text: text = u'Enrique'
56.9405 	EXP 	text: autoDraw = True
56.9409 	EXP 	window1: recordFrameIntervals = False
58.3924 	DATA 	Keypress: space
58.3932 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
58.3988 	EXP 	window1: recordFrameIntervals = False
58.4079 	EXP 	text: autoDraw = False
58.4079 	EXP 	text: text = u'Rosa'
58.4079 	EXP 	text: autoDraw = True
58.4082 	EXP 	window1: recordFrameIntervals = False
60.1089 	DATA 	Keypress: space
60.1097 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
60.1149 	EXP 	window1: recordFrameIntervals = False
60.1252 	EXP 	text: autoDraw = False
60.1252 	EXP 	text: text = u'Israel'
60.1252 	EXP 	text: autoDraw = True
60.1254 	EXP 	window1: recordFrameIntervals = False
61.7085 	DATA 	Keypress: space
61.7093 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
61.7189 	EXP 	window1: recordFrameIntervals = False
61.7423 	EXP 	text: autoDraw = False
